1	0.0
2	2.0
3	6.0
4	12.0
5	15.0
6	23.0
7	11.0
8	44.0
9	44.0
10	53.0
11	63.0
12	32.0
13	114.0
14	91.0
15	96.0
16	106.0
17	183.0
18	139.0
19	151.0
20	147.0
21	194.0
22	165.0
23	193.0
24	172.0
25	286.0
26	296.0
27	298.0
28	430.0
29	407.0
30	274.0
31	336.0
32	404.0
33	255.0
34	684.0
35	453.0
36	498.0
37	450.0
38	452.0
39	514.0
40	532.0
41	454.0
42	951.0
43	549.0
44	522.0
45	647.0
46	847.0
47	845.0
48	894.0
49	960.0
50	661.0
51	1038.0
52	1056.0
53	714.0
54	1206.0
55	1253.0
56	1206.0
57	1419.0
58	796.0
59	928.0
60	1075.0
61	1471.0
62	1094.0
63	1168.0
64	1173.0
65	1374.0
66	1237.0
67	1564.0
68	1451.0
69	1575.0
70	1373.0
71	1383.0
72	2368.0
73	1824.0
74	1463.0
75	1552.0
76	1632.0
77	1706.0
78	1965.0
79	2464.0
80	1821.0
81	1781.0
82	1957.0
83	1722.0
84	2549.0
85	2763.0
86	1702.0
87	1991.0
88	2926.0
89	1925.0
90	3089.0
91	3430.0
92	2569.0
93	3056.0
94	2767.0
95	2771.0
96	2315.0
97	3077.0
98	2501.0
99	3565.0
100	3136.0
101	3251.0
102	3449.0
103	4639.0
104	3180.0
105	4346.0
106	2779.0
107	2591.0
108	3653.0
109	3098.0
110	3829.0
111	3766.0
112	4756.0
113	4736.0
114	4103.0
115	4645.0
116	3951.0
117	3372.0
118	3815.0
119	4479.0
120	4505.0
121	5224.0
122	5428.0
123	5358.0
124	5676.0
125	3763.0
126	4930.0
127	4856.0
128	4029.0
129	4371.0
130	4589.0
131	5610.0
132	3454.0
133	5684.0
134	5695.0
135	5752.0
136	4006.0
137	7467.0
138	4238.0
139	4148.0
140	4651.0
141	4342.0
142	4576.0
143	7311.0
144	4598.0
145	4687.0
146	6916.0
147	4963.0
148	7893.0
149	4558.0
150	5050.0
151	8106.0
152	8302.0
153	5538.0
154	7588.0
155	10730.0
156	7792.0
157	8266.0
158	7891.0
159	6425.0
160	8961.0
161	7780.0
162	6931.0
163	6364.0
164	6998.0
165	5504.0
166	6326.0
167	9132.0
168	7227.0
169	11214.0
170	8819.0
171	9371.0
172	11548.0
173	10744.0
174	10578.0
175	11531.0
176	6462.0
177	8963.0
178	6965.0
179	11944.0
180	9472.0
181	8656.0
182	8677.0
183	7020.0
184	9594.0
185	6657.0
186	12331.0
187	13595.0
188	7836.0
189	11630.0
190	14036.0
191	12342.0
192	13528.0
193	11006.0
194	8164.0
195	11948.0
196	13702.0
197	12977.0
198	10039.0
199	14556.0
200	9627.0
201	10856.0
202	11664.0
203	11556.0
204	9389.0
205	12457.0
206	8502.0
207	10844.0
208	13539.0
209	13882.0
210	11482.0
211	9957.0
212	13356.0
213	14421.0
214	12292.0
215	12377.0
216	13988.0
217	14019.0
218	15632.0
219	15318.0
220	12732.0
221	17250.0
222	14844.0
223	15637.0
224	10750.0
225	14609.0
226	12227.0
227	11637.0
228	13679.0
229	19131.0
230	10599.0
231	16020.0
232	18579.0
233	13353.0
234	16304.0
235	15926.0
236	12487.0
237	17238.0
238	18480.0
239	19923.0
240	20137.0
241	13123.0
242	16998.0
243	14537.0
244	17514.0
245	15373.0
246	20754.0
247	22565.0
248	16066.0
249	21211.0
250	23119.0
251	14612.0
252	15359.0
253	16499.0
254	16356.0
255	22399.0
256	24283.0
257	18155.0
258	21284.0
259	23381.0
260	23812.0
261	13863.0
262	20516.0
263	26478.0
264	26523.0
265	23190.0
266	23780.0
267	24308.0
268	26429.0
269	23201.0
270	17122.0
271	17724.0
272	31365.0
273	23726.0
274	26982.0
275	26181.0
276	27061.0
277	18053.0
278	16041.0
279	18625.0
280	26545.0
281	24965.0
282	20795.0
283	19517.0
284	24822.0
285	21173.0
286	30002.0
287	19225.0
288	16750.0
289	20798.0
290	22099.0
291	27517.0
292	26916.0
293	20773.0
294	25536.0
295	24800.0
296	29072.0
297	18481.0
298	26940.0
299	19441.0
300	20433.0
301	25523.0
302	31928.0
303	18775.0
304	19547.0
305	28894.0
306	18645.0
307	29041.0
308	24120.0
309	32017.0
310	21186.0
311	21193.0
312	27351.0
313	29713.0
314	33913.0
315	22520.0
316	22709.0
317	34124.0
318	37668.0
319	32045.0
320	37705.0
321	32174.0
322	39976.0
323	23519.0
324	34763.0
325	30549.0
326	26180.0
327	33584.0
328	27692.0
329	35611.0
330	39658.0
331	27090.0
332	39447.0
333	39058.0
334	23027.0
335	24651.0
336	34593.0
337	29118.0
338	27096.0
339	41155.0
340	43363.0
341	26554.0
342	39429.0
343	41044.0
344	34864.0
345	41697.0
346	25796.0
347	37843.0
348	38487.0
349	42231.0
350	23521.0
351	24500.0
352	26217.0
353	23750.0
354	30525.0
355	40139.0
356	26350.0
357	43481.0
358	31247.0
359	32966.0
360	39953.0
361	36936.0
362	43865.0
363	27052.0
364	36490.0
365	44767.0
366	44283.0
367	39128.0
368	43470.0
369	26994.0
370	43921.0
371	44964.0
372	39490.0
373	31899.0
374	42127.0
375	43616.0
376	49860.0
377	44985.0
378	39498.0
379	41738.0
380	49637.0
381	39642.0
382	49205.0
383	51282.0
384	36186.0
385	50243.0
386	50255.0
387	54584.0
388	39489.0
389	56652.0
390	34214.0
