1	0.0
2	0.0
3	0.0
4	0.0
5	1.0
6	2.0
7	4.0
8	4.0
9	6.0
10	8.0
11	10.0
12	10.0
13	12.0
14	16.0
15	17.0
16	19.0
17	20.0
18	23.0
19	22.0
20	27.0
21	30.0
22	32.0
23	31.0
24	34.0
25	37.0
26	41.0
27	38.0
28	44.0
29	47.0
30	50.0
31	49.0
32	53.0
33	54.0
34	58.0
35	61.0
36	65.0
37	67.0
38	69.0
39	68.0
40	73.0
41	77.0
42	78.0
43	80.0
44	89.0
45	93.0
46	92.0
47	91.0
48	94.0
49	98.0
50	95.0
51	100.0
52	105.0
53	108.0
54	110.0
55	112.0
56	117.0
57	120.0
58	120.0
59	120.0
60	129.0
61	131.0
62	133.0
63	136.0
64	142.0
65	144.0
66	144.0
67	147.0
68	154.0
69	155.0
70	157.0
71	155.0
72	163.0
73	162.0
74	166.0
75	170.0
76	178.0
77	178.0
78	182.0
79	183.0
80	193.0
81	188.0
82	196.0
83	197.0
84	206.0
85	204.0
86	207.0
87	210.0
88	221.0
89	212.0
90	220.0
91	222.0
92	235.0
93	228.0
94	234.0
95	235.0
96	244.0
97	239.0
98	242.0
99	243.0
100	253.0
101	253.0
102	256.0
103	259.0
104	266.0
105	263.0
106	268.0
107	271.0
108	281.0
109	277.0
110	282.0
111	282.0
112	295.0
113	288.0
114	299.0
115	299.0
116	310.0
117	305.0
118	306.0
119	311.0
120	321.0
121	312.0
122	320.0
123	321.0
124	332.0
125	329.0
126	333.0
127	337.0
128	346.0
129	341.0
130	341.0
131	348.0
132	356.0
133	357.0
134	362.0
135	369.0
136	374.0
137	373.0
138	376.0
139	382.0
140	388.0
141	388.0
142	388.0
143	396.0
144	403.0
145	400.0
146	403.0
147	407.0
148	413.0
149	416.0
150	418.0
151	427.0
152	427.0
153	433.0
154	437.0
155	447.0
156	444.0
157	443.0
158	452.0
159	459.0
160	457.0
161	453.0
162	461.0
163	467.0
164	474.0
165	474.0
166	474.0
167	484.0
168	485.0
169	485.0
170	492.0
171	498.0
172	501.0
173	503.0
174	505.0
175	522.0
176	513.0
177	516.0
178	520.0
179	530.0
180	530.0
181	530.0
182	541.0
183	552.0
184	547.0
185	548.0
186	555.0
187	567.0
188	565.0
189	565.0
190	570.0
191	583.0
192	576.0
193	576.0
194	575.0
195	587.0
196	585.0
197	587.0
198	592.0
199	603.0
200	593.0
201	596.0
202	609.0
203	618.0
204	612.0
205	619.0
206	624.0
207	637.0
208	628.0
209	632.0
210	636.0
211	649.0
212	642.0
213	646.0
214	654.0
215	667.0
216	651.0
217	662.0
218	666.0
219	679.0
220	675.0
221	679.0
222	687.0
223	698.0
224	693.0
225	689.0
226	696.0
227	701.0
228	707.0
229	706.0
230	712.0
231	722.0
232	718.0
233	717.0
234	727.0
235	736.0
236	738.0
237	731.0
238	740.0
239	759.0
240	743.0
241	745.0
242	749.0
243	760.0
244	765.0
245	759.0
246	771.0
247	777.0
248	773.0
