1	0.0
2	0.0
3	1.0
4	3.0
5	4.0
6	4.0
7	5.0
8	7.0
9	11.0
10	11.0
11	14.0
12	20.0
13	18.0
14	32.0
15	29.0
16	30.0
17	37.0
18	31.0
19	32.0
20	42.0
21	43.0
22	50.0
23	62.0
24	49.0
25	59.0
26	55.0
27	68.0
28	80.0
29	74.0
30	75.0
31	75.0
32	72.0
33	91.0
34	93.0
35	88.0
36	93.0
37	104.0
38	106.0
39	101.0
40	110.0
41	116.0
42	123.0
43	115.0
44	139.0
45	147.0
46	137.0
47	139.0
48	143.0
49	158.0
50	142.0
51	152.0
52	160.0
53	158.0
54	161.0
55	156.0
56	164.0
57	188.0
58	196.0
59	184.0
60	180.0
61	201.0
62	182.0
63	211.0
64	203.0
65	196.0
66	203.0
67	211.0
68	216.0
69	224.0
70	222.0
71	234.0
72	229.0
73	253.0
74	241.0
75	260.0
76	245.0
77	262.0
78	273.0
79	279.0
80	279.0
81	280.0
82	278.0
83	274.0
84	275.0
85	307.0
86	285.0
87	315.0
88	302.0
89	313.0
90	324.0
91	321.0
92	314.0
93	334.0
94	338.0
95	354.0
96	342.0
97	359.0
98	338.0
99	342.0
100	365.0
101	354.0
102	364.0
103	392.0
104	387.0
105	381.0
106	374.0
107	376.0
108	383.0
109	384.0
110	402.0
111	401.0
112	404.0
113	431.0
114	401.0
115	432.0
116	423.0
117	452.0
118	451.0
119	442.0
120	431.0
121	433.0
122	418.0
123	469.0
124	457.0
125	463.0
126	477.0
127	468.0
128	497.0
129	504.0
130	510.0
131	511.0
132	492.0
133	515.0
134	529.0
135	508.0
136	544.0
137	546.0
138	538.0
139	530.0
140	508.0
141	561.0
142	585.0
143	554.0
144	559.0
145	574.0
146	591.0
147	586.0
148	539.0
149	579.0
150	585.0
151	575.0
152	596.0
153	598.0
154	622.0
155	623.0
156	621.0
157	630.0
158	627.0
159	633.0
160	656.0
161	618.0
162	651.0
163	655.0
164	700.0
165	662.0
166	653.0
167	691.0
168	726.0
169	659.0
170	727.0
171	718.0
172	700.0
173	704.0
174	732.0
175	733.0
176	710.0
177	701.0
178	713.0
179	691.0
180	747.0
181	747.0
182	734.0
183	738.0
184	766.0
185	792.0
186	785.0
187	752.0
188	756.0
189	764.0
190	794.0
191	768.0
192	800.0
193	782.0
194	834.0
195	860.0
196	785.0
197	810.0
198	824.0
199	804.0
200	844.0
201	840.0
202	845.0
203	891.0
204	841.0
205	868.0
206	846.0
207	877.0
208	917.0
209	884.0
210	872.0
211	920.0
212	863.0
213	904.0
214	901.0
215	902.0
216	897.0
217	958.0
218	940.0
219	899.0
220	917.0
221	940.0
222	944.0
223	949.0
224	965.0
225	922.0
226	923.0
227	939.0
228	971.0
229	988.0
230	1003.0
231	939.0
232	994.0
233	963.0
234	995.0
235	997.0
236	999.0
237	1019.0
238	1019.0
239	1025.0
240	1040.0
241	1053.0
242	987.0
243	1071.0
244	1074.0
245	1060.0
246	1092.0
