1	0.0
2	2.0
3	5.0
4	9.0
5	14.0
6	20.0
7	27.0
8	35.0
9	44.0
10	54.0
11	65.0
12	77.0
13	90.0
14	104.0
15	119.0
16	135.0
17	152.0
18	170.0
19	189.0
20	209.0
21	230.0
22	252.0
23	275.0
24	299.0
25	324.0
26	350.0
27	377.0
28	405.0
29	434.0
30	464.0
31	495.0
32	527.0
33	560.0
34	594.0
35	629.0
36	665.0
37	702.0
38	740.0
39	779.0
40	819.0
41	860.0
42	902.0
43	945.0
44	989.0
45	1034.0
46	1080.0
47	1127.0
48	1175.0
49	1224.0
50	1274.0
51	1325.0
52	1377.0
53	1430.0
54	1484.0
55	1539.0
56	1595.0
57	1652.0
58	1710.0
59	1769.0
60	1829.0
61	1890.0
62	1952.0
63	2015.0
64	2079.0
65	2144.0
66	2210.0
67	2277.0
68	2345.0
69	2414.0
70	2484.0
71	2555.0
72	2627.0
73	2700.0
74	2774.0
75	2849.0
76	2925.0
77	3002.0
78	3080.0
79	3159.0
80	3239.0
81	3320.0
82	3402.0
83	3485.0
84	3569.0
85	3654.0
86	3740.0
87	3827.0
88	3915.0
89	4004.0
90	4094.0
91	4185.0
92	4277.0
93	4370.0
94	4464.0
95	4559.0
96	4655.0
97	4752.0
98	4850.0
99	4949.0
100	5049.0
101	5150.0
102	5252.0
103	5355.0
104	5459.0
105	5564.0
106	5670.0
107	5777.0
108	5885.0
109	5994.0
110	6104.0
111	6215.0
112	6327.0
113	6440.0
114	6554.0
115	6669.0
116	6785.0
117	6902.0
118	7020.0
119	7139.0
120	7259.0
121	7380.0
122	7502.0
123	7625.0
124	7749.0
125	7874.0
126	8000.0
127	8127.0
128	8255.0
129	8384.0
130	8514.0
131	8645.0
132	8777.0
133	8910.0
134	9044.0
135	9179.0
136	9315.0
137	9452.0
138	9590.0
139	9729.0
140	9869.0
141	10010.0
142	10152.0
143	10295.0
144	10439.0
145	10584.0
146	10730.0
147	10877.0
148	11025.0
149	11174.0
150	11324.0
151	11475.0
152	11627.0
153	11780.0
154	11934.0
155	12089.0
156	12245.0
157	12402.0
158	12560.0
159	12719.0
160	12879.0
161	13040.0
162	13202.0
163	13365.0
164	13529.0
165	13694.0
166	13860.0
167	14027.0
168	14195.0
169	14364.0
170	14534.0
171	14705.0
172	14877.0
173	15050.0
174	15224.0
175	15399.0
176	15575.0
177	15752.0
178	15930.0
179	16109.0
180	16289.0
181	16470.0
182	16652.0
183	16835.0
184	17019.0
185	17204.0
186	17390.0
187	17577.0
188	17765.0
189	17954.0
190	18144.0
191	18335.0
192	18527.0
193	18720.0
194	18914.0
195	19109.0
196	19305.0
197	19502.0
198	19700.0
199	19899.0
200	20099.0
201	20300.0
202	20502.0
203	20705.0
204	20909.0
205	21114.0
206	21320.0
207	21527.0
208	21735.0
209	21944.0
210	22154.0
211	22365.0
212	22577.0
213	22790.0
214	23004.0
215	23219.0
216	23435.0
217	23652.0
218	23870.0
219	24089.0
220	24309.0
221	24530.0
222	24752.0
223	24975.0
224	25199.0
225	25424.0
226	25650.0
227	25877.0
228	26105.0
229	26334.0
230	26564.0
231	26795.0
232	27027.0
233	27260.0
234	27494.0
235	27729.0
236	27965.0
237	28202.0
238	28440.0
239	28679.0
240	28919.0
241	29160.0
242	29402.0
243	29645.0
244	29889.0
245	30134.0
246	30380.0
247	30627.0
248	30875.0
249	31124.0
250	31374.0
251	31625.0
252	31877.0
253	32130.0
254	32384.0
255	32639.0
256	32895.0
257	33152.0
258	33410.0
259	33669.0
260	33929.0
261	34190.0
262	34452.0
263	34715.0
264	34979.0
265	35244.0
266	35510.0
267	35777.0
268	36045.0
269	36314.0
270	36584.0
271	36855.0
272	37127.0
273	37400.0
274	37674.0
275	37949.0
276	38225.0
277	38502.0
278	38780.0
279	39059.0
280	39339.0
281	39620.0
282	39902.0
283	40185.0
284	40469.0
285	40754.0
286	41040.0
287	41327.0
288	41615.0
289	41904.0
290	42194.0
291	42485.0
292	42777.0
293	43070.0
294	43364.0
295	43659.0
296	43955.0
297	44252.0
298	44550.0
299	44849.0
300	45149.0
301	45450.0
302	45752.0
303	46055.0
304	46359.0
305	46664.0
306	46970.0
307	47277.0
308	47585.0
309	47894.0
310	48204.0
311	48515.0
312	48827.0
313	49140.0
314	49454.0
315	49769.0
316	50085.0
317	50402.0
318	50720.0
319	51039.0
320	51359.0
321	51680.0
322	52002.0
323	52325.0
324	52649.0
325	52974.0
326	53300.0
327	53627.0
328	53955.0
329	54284.0
330	54614.0
331	54945.0
332	55277.0
333	55610.0
334	55944.0
335	56279.0
336	56615.0
337	56952.0
338	57290.0
339	57629.0
340	57969.0
341	58310.0
342	58652.0
343	58995.0
344	59339.0
345	59684.0
346	60030.0
347	60377.0
348	60725.0
349	61074.0
350	61424.0
351	61775.0
352	62127.0
353	62480.0
354	62834.0
355	63189.0
356	63545.0
357	63902.0
358	64260.0
359	64619.0
360	64979.0
361	65340.0
362	65702.0
363	66065.0
364	66429.0
365	66794.0
366	67160.0
367	67527.0
368	67895.0
369	68264.0
370	68634.0
371	69005.0
372	69377.0
373	69750.0
374	70124.0
375	70499.0
376	70875.0
377	71252.0
378	71630.0
379	72009.0
380	72389.0
381	72770.0
382	73152.0
383	73535.0
384	73919.0
385	74304.0
386	74690.0
387	75077.0
388	75465.0
389	75854.0
390	76244.0
391	76635.0
392	77027.0
393	77420.0
394	77814.0
395	78209.0
396	78605.0
397	79002.0
398	79400.0
399	79799.0
400	80199.0
401	80600.0
402	81002.0
403	81405.0
404	81809.0
405	82214.0
406	82620.0
